SWEEP_DATA,47,-5.230818,-0.029050
SWEEP_DATA,48,-3.232838,-0.024173
SWEEP_DATA,49,-0.000025,-0.015160
SWEEP_DATA,50,3.232798,-0.001058
SWEEP_DATA,51,5.230803,0.012512
SWEEP_DATA,52,5.230819,0.018323
SWEEP_DATA,53,3.232841,0.015584
SWEEP_DATA,54,0.000027,0.017479
SWEEP_DATA,55,-3.232797,0.012436
SWEEP_DATA,56,-5.230803,0.002781
SWEEP_DATA,57,-5.230820,0.002698
SWEEP_DATA,58,-3.232842,0.009387
SWEEP_DATA,59,-0.000031,0.021298
SWEEP_DATA,60,3.232793,0.036691
SWEEP_DATA,61,5.230801,0.049178
SWEEP_DATA,62,5.230821,0.056516
SWEEP_DATA,63,3.232845,0.049833
SWEEP_DATA,64,0.000032,0.042473
SWEEP_DATA,65,-3.232793,0.029897
SWEEP_DATA,66,-5.230801,0.015771
SWEEP_DATA,67,-5.230822,0.009898
SWEEP_DATA,68,-3.232847,0.012176
SWEEP_DATA,69,-0.000036,0.014741
SWEEP_DATA,70,3.232789,0.023310
SWEEP_DATA,71,5.230800,0.041782
SWEEP_DATA,72,5.230823,0.038145
SWEEP_DATA,73,3.232849,0.035392
SWEEP_DATA,74,0.000038,0.019173
SWEEP_DATA,75,-3.232788,0.000030
SWEEP_DATA,76,-5.230800,-0.015404
SWEEP_DATA,77,-5.230823,-0.022294
SWEEP_DATA,78,-3.232851,-0.025821
SWEEP_DATA,79,-0.000041,-0.020955
SWEEP_DATA,80,3.232785,-0.005472
SWEEP_DATA,81,5.230798,0.001696
SWEEP_DATA,82,5.230824,0.000854
SWEEP_DATA,83,3.232854,0.000594
SWEEP_DATA,84,0.000043,-0.011918
SWEEP_DATA,85,-3.232784,-0.031306
SWEEP_DATA,86,-5.230798,-0.048686
SWEEP_DATA,87,-5.230825,-0.060450
SWEEP_DATA,88,-3.232855,-0.060571
SWEEP_DATA,89,-0.000046,-0.049689
SWEEP_DATA,90,3.232780,-0.034259
SWEEP_DATA,91,5.230796,-0.018464
SWEEP_DATA,92,5.230826,-0.012726
SWEEP_DATA,93,3.232858,-0.010969
SWEEP_DATA,94,0.000048,-0.027501
SWEEP_DATA,95,-3.232780,-0.037003
SWEEP_DATA,96,-5.230796,-0.043869
SWEEP_DATA,97,-5.230826,-0.050248
SWEEP_DATA,98,-3.232860,-0.048712
SWEEP_DATA,99,-0.000051,-0.037810
SWEEP_DATA,100,3.232776,-0.024789
SWEEP_DATA,101,5.230794,-0.003857
SWEEP_DATA,102,5.230827,0.006768
SWEEP_DATA,103,3.232862,0.008876
SWEEP_DATA,104,0.000053,0.002197
SWEEP_DATA,105,-3.232776,-0.012691
SWEEP_DATA,106,-5.230794,-0.027950
SWEEP_DATA,107,-5.230828,-0.033257
SWEEP_DATA,108,-3.232864,-0.028579
SWEEP_DATA,109,-0.000057,-0.021786
SWEEP_DATA,110,3.232772,-0.004594
SWEEP_DATA,111,5.230793,0.014087
SWEEP_DATA,112,5.230829,0.028081
SWEEP_DATA,113,3.232866,0.025728
SWEEP_DATA,114,0.000059,0.025883
SWEEP_DATA,115,-3.232772,0.014126
SWEEP_DATA,116,-5.230793,-0.001183
SWEEP_DATA,117,-5.230829,-0.005854
SWEEP_DATA,118,-3.232868,-0.004922
SWEEP_DATA,119,-0.000062,0.009016
SWEEP_DATA,120,3.232768,0.024917
SWEEP_DATA,121,5.230791,0.041995
SWEEP_DATA,122,5.230831,0.052159
SWEEP_DATA,123,3.232871,0.054772
SWEEP_DATA,124,0.000064,0.046901
SWEEP_DATA,125,-3.232767,0.032277
SWEEP_DATA,126,-5.230791,0.012868
SWEEP_DATA,127,-5.230831,0.005178
SWEEP_DATA,128,-3.232872,0.004841
SWEEP_DATA,129,-0.000067,0.007618
SWEEP_DATA,130,3.232764,0.016127
SWEEP_DATA,131,5.230790,0.026375
SWEEP_DATA,132,5.230832,0.032437
SWEEP_DATA,133,3.232875,0.031319
SWEEP_DATA,134,0.000069,0.009583
SWEEP_DATA,135,-3.232763,-0.005584
SWEEP_DATA,136,-5.230790,-0.028834
SWEEP_DATA,137,-5.230833,-0.046948
SWEEP_DATA,138,-3.232877,-0.046533
SWEEP_DATA,139,-0.000072,-0.043195
SWEEP_DATA,140,3.232759,-0.024957
SWEEP_DATA,141,5.230788,-0.011639
SWEEP_DATA,142,5.230834,-0.005686
SWEEP_DATA,143,3.232879,-0.005392
SWEEP_DATA,144,0.000074,-0.012915
SWEEP_DATA,145,-3.232759,-0.023540
SWEEP_DATA,146,-5.230788,-0.042548
SWEEP_DATA,147,-5.230834,-0.050071
SWEEP_DATA,148,-3.232881,-0.046990
SWEEP_DATA,149,-0.000078,-0.035956
SWEEP_DATA,150,3.232755,-0.016583
SWEEP_DATA,151,5.230787,-0.000262
SWEEP_DATA,152,5.230835,0.011453
SWEEP_DATA,153,3.232883,0.010600
SWEEP_DATA,154,0.000080,0.002145
SWEEP_DATA,155,-3.232755,-0.015005
SWEEP_DATA,156,-5.230786,-0.029029
SWEEP_DATA,157,-5.230836,-0.035467
SWEEP_DATA,158,-3.232885,-0.036933
SWEEP_DATA,159,-0.000083,-0.024706
SWEEP_DATA,160,3.232751,-0.005199
SWEEP_DATA,161,5.230785,0.016005
SWEEP_DATA,162,5.230837,0.019538
SWEEP_DATA,163,3.232888,0.021039
SWEEP_DATA,164,0.000085,0.012786
SWEEP_DATA,165,-3.232750,-0.002415
SWEEP_DATA,166,-5.230785,-0.012637
SWEEP_DATA,167,-5.230837,-0.021347
SWEEP_DATA,168,-3.232889,-0.015774
SWEEP_DATA,169,-0.000088,-0.006785
SWEEP_DATA,170,3.232747,0.009330
SWEEP_DATA,171,5.230783,0.023606
SWEEP_DATA,172,5.230839,0.036066
SWEEP_DATA,173,3.232892,0.042088
SWEEP_DATA,174,0.000090,0.032663
SWEEP_DATA,175,-3.232746,0.020702
SWEEP_DATA,176,-5.230783,0.006135
SWEEP_DATA,177,-5.230839,-0.001549
SWEEP_DATA,178,-3.232893,-0.000830
SWEEP_DATA,179,-0.000093,0.013578
SWEEP_DATA,180,3.232743,0.032558
SWEEP_DATA,181,5.230782,0.044739
SWEEP_DATA,182,5.230841,0.050734
SWEEP_DATA,183,3.232896,0.048111
SWEEP_DATA,184,0.000095,0.037124
SWEEP_DATA,185,-3.232742,0.018089
SWEEP_DATA,186,-5.230782,-0.001029
SWEEP_DATA,187,-5.230841,-0.009926
SWEEP_DATA,188,-3.232898,-0.010052
SWEEP_DATA,189,-0.000099,-0.004184
SWEEP_DATA,190,3.232738,0.014432
SWEEP_DATA,191,5.230780,0.029217
SWEEP_DATA,192,5.230842,0.045033
SWEEP_DATA,193,3.232900,0.042297
SWEEP_DATA,194,0.000100,0.033104
SWEEP_DATA,195,-3.232738,0.013047
SWEEP_DATA,196,-5.230780,-0.002377
SWEEP_DATA,197,-5.230843,-0.009888
SWEEP_DATA,198,-3.232902,-0.007259
SWEEP_DATA,199,-0.000104,0.004096
SWEEP_DATA,200,3.232734,0.020024
SWEEP_DATA,201,5.230779,0.039046
SWEEP_DATA,202,5.230844,0.051151
SWEEP_DATA,203,3.232905,0.057108
SWEEP_DATA,204,0.000106,0.046049
SWEEP_DATA,205,-3.232733,0.035411
SWEEP_DATA,206,-5.230779,0.017068
SWEEP_DATA,207,-5.230844,0.014487
SWEEP_DATA,208,-3.232906,0.014204
SWEEP_DATA,209,-0.000109,0.025692
SWEEP_DATA,210,3.232730,0.042656
SWEEP_DATA,211,5.230777,0.063576
SWEEP_DATA,212,5.230845,0.065421
SWEEP_DATA,213,3.232909,0.066770
SWEEP_DATA,214,0.000111,0.056385
SWEEP_DATA,215,-3.232729,0.037819
SWEEP_DATA,216,-5.230777,0.023098
SWEEP_DATA,217,-5.230846,0.013506
SWEEP_DATA,218,-3.232911,0.017549
SWEEP_DATA,219,-0.000114,0.022911
SWEEP_DATA,220,3.232725,0.041218
SWEEP_DATA,221,5.230775,0.061083
SWEEP_DATA,222,5.230847,0.067047
SWEEP_DATA,223,3.232913,0.066118
SWEEP_DATA,224,0.000116,0.052110
SWEEP_DATA,225,-3.232725,0.034779
SWEEP_DATA,226,-5.230775,0.011274
SWEEP_DATA,227,-5.230847,0.001436
SWEEP_DATA,228,-3.232914,0.001505
SWEEP_DATA,229,-0.000120,0.004819
SWEEP_DATA,230,3.232721,0.014598
SWEEP_DATA,231,5.230773,0.027733
SWEEP_DATA,232,5.230848,0.031394
SWEEP_DATA,233,3.232918,0.028732
SWEEP_DATA,234,0.000121,0.015607
SWEEP_DATA,235,-3.232720,-0.004060
SWEEP_DATA,236,-5.230773,-0.022078
SWEEP_DATA,237,-5.230849,-0.033773
SWEEP_DATA,238,-3.232919,-0.038151
SWEEP_DATA,239,-0.000125,-0.033386
SWEEP_DATA,240,3.232717,-0.018143
SWEEP_DATA,241,5.230772,-0.004300
SWEEP_DATA,242,5.230850,-0.000588
SWEEP_DATA,243,3.232921,-0.004040
SWEEP_DATA,244,0.000127,-0.018961
SWEEP_DATA,245,-3.232716,-0.027452
SWEEP_DATA,246,-5.230772,-0.044619
SWEEP_DATA,247,-5.230851,-0.052407
SWEEP_DATA,248,-3.232923,-0.048511
SWEEP_DATA,249,-0.000130,-0.041339
SWEEP_DATA,250,3.232713,-0.027248
SWEEP_DATA,251,5.230770,-0.004508
SWEEP_DATA,252,5.230852,0.003244
SWEEP_DATA,253,3.232926,-0.002744
SWEEP_DATA,254,0.000132,-0.013023
SWEEP_DATA,255,-3.232712,-0.031744
SWEEP_DATA,256,-5.230770,-0.052812
SWEEP_DATA,257,-5.230852,-0.059256
SWEEP_DATA,258,-3.232927,-0.060605
SWEEP_DATA,259,-0.000135,-0.047471
SWEEP_DATA,260,3.232708,-0.029263
SWEEP_DATA,261,5.230769,-0.008139
SWEEP_DATA,262,5.230853,-0.006672
SWEEP_DATA,263,3.232930,-0.004964
SWEEP_DATA,264,0.000137,-0.009496
SWEEP_DATA,265,-3.232708,-0.021906
SWEEP_DATA,266,-5.230769,-0.035387
SWEEP_DATA,267,-5.230854,-0.040981
SWEEP_DATA,268,-3.232932,-0.036628
SWEEP_DATA,269,-0.000141,-0.021169
SWEEP_DATA,270,3.232704,-0.001655
SWEEP_DATA,271,5.230767,0.017462
SWEEP_DATA,272,5.230855,0.028008
SWEEP_DATA,273,3.232934,0.028267
SWEEP_DATA,274,0.000142,0.019774
SWEEP_DATA,275,-3.232704,0.004577
SWEEP_DATA,276,-5.230767,-0.012187
SWEEP_DATA,277,-5.230855,-0.016358
SWEEP_DATA,278,-3.232936,-0.011743
SWEEP_DATA,279,-0.000146,-0.005432
SWEEP_DATA,280,3.232700,0.011640
SWEEP_DATA,281,5.230765,0.032057
SWEEP_DATA,282,5.230856,0.036968
SWEEP_DATA,283,3.232939,0.038584
SWEEP_DATA,284,0.000148,0.023225
SWEEP_DATA,285,-3.232699,0.006179
SWEEP_DATA,286,-5.230765,-0.013961
SWEEP_DATA,287,-5.230857,-0.020478
SWEEP_DATA,288,-3.232940,-0.018695
SWEEP_DATA,289,-0.000151,-0.014237
SWEEP_DATA,290,3.232696,0.003696
SWEEP_DATA,291,5.230764,0.010927
SWEEP_DATA,292,5.230858,0.016083
SWEEP_DATA,293,3.232943,0.013026
SWEEP_DATA,294,0.000153,0.000241
SWEEP_DATA,295,-3.232695,-0.015029
SWEEP_DATA,296,-5.230764,-0.038823
SWEEP_DATA,297,-5.230858,-0.047794
SWEEP_DATA,298,-3.232944,-0.050050
SWEEP_DATA,299,-0.000156,-0.043585
SWEEP_DATA,300,3.232691,-0.024089
SWEEP_DATA,301,5.230762,-0.006973
SWEEP_DATA,302,5.230860,-0.000110
SWEEP_DATA,303,3.232947,-0.000737
SWEEP_DATA,304,0.000158,-0.011133
SWEEP_DATA,305,-3.232691,-0.023285
SWEEP_DATA,306,-5.230762,-0.041301
SWEEP_DATA,307,-5.230860,-0.048686
SWEEP_DATA,308,-3.232949,-0.044144
SWEEP_DATA,309,-0.000162,-0.033772
SWEEP_DATA,310,3.232687,-0.018014
SWEEP_DATA,311,5.230761,0.001041
SWEEP_DATA,312,5.230862,0.010126
SWEEP_DATA,313,3.232951,0.010479
SWEEP_DATA,314,0.000163,0.000682
SWEEP_DATA,315,-3.232687,-0.009838
SWEEP_DATA,316,-5.230761,-0.026868
SWEEP_DATA,317,-5.230862,-0.030869
SWEEP_DATA,318,-3.232953,-0.025322
SWEEP_DATA,319,-0.000167,-0.011125
SWEEP_DATA,320,3.232683,0.009763
SWEEP_DATA,321,5.230759,0.026668
SWEEP_DATA,322,5.230863,0.040497
SWEEP_DATA,323,3.232955,0.041593
SWEEP_DATA,324,0.000169,0.035535
SWEEP_DATA,325,-3.232682,0.025260
SWEEP_DATA,326,-5.230759,0.007993
SWEEP_DATA,327,-5.230864,0.007139
SWEEP_DATA,328,-3.232957,0.006413
SWEEP_DATA,329,-0.000172,0.020565
SWEEP_DATA,330,3.232678,0.042929
SWEEP_DATA,331,5.230758,0.058068
SWEEP_DATA,332,5.230865,0.068901
SWEEP_DATA,333,3.232960,0.065586
SWEEP_DATA,334,0.000174,0.062725
SWEEP_DATA,335,-3.232678,0.049767
SWEEP_DATA,336,-5.230757,0.035615
SWEEP_DATA,337,-5.230865,0.023925
SWEEP_DATA,338,-3.232961,0.026500
SWEEP_DATA,339,-0.000177,0.033513
SWEEP_DATA,340,3.232675,0.048600
SWEEP_DATA,341,5.230756,0.067123
SWEEP_DATA,342,5.230866,0.067493
SWEEP_DATA,343,3.232964,0.066079
SWEEP_DATA,344,0.000179,0.051478
SWEEP_DATA,345,-3.232674,0.030882
SWEEP_DATA,346,-5.230756,0.010306
SWEEP_DATA,347,-5.230867,-0.001746
SWEEP_DATA,348,-3.232966,-0.002469
SWEEP_DATA,349,-0.000183,0.005983
SWEEP_DATA,350,3.232670,0.012031
SWEEP_DATA,351,5.230754,0.023323
SWEEP_DATA,352,5.230868,0.029383
SWEEP_DATA,353,3.232968,0.018112
SWEEP_DATA,354,0.000184,0.006434
SWEEP_DATA,355,-3.232670,-0.010912
SWEEP_DATA,356,-5.230754,-0.031688
SWEEP_DATA,357,-5.230868,-0.040541
SWEEP_DATA,358,-3.232970,-0.040252
SWEEP_DATA,359,-0.000188,-0.028876
SWEEP_DATA,360,3.232666,-0.012170
SWEEP_DATA,361,5.230752,0.005796
SWEEP_DATA,362,5.230870,0.015659
SWEEP_DATA,363,3.232973,0.014978
SWEEP_DATA,364,0.000190,0.002148
SWEEP_DATA,365,-3.232666,-0.015276
SWEEP_DATA,366,-5.230752,-0.028615
SWEEP_DATA,367,-5.230870,-0.035198
SWEEP_DATA,368,-3.232974,-0.033521
SWEEP_DATA,369,-0.000193,-0.023135
SWEEP_DATA,370,3.232662,-0.004193
SWEEP_DATA,371,5.230751,0.016132
SWEEP_DATA,372,5.230871,0.023825
SWEEP_DATA,373,3.232977,0.024997
SWEEP_DATA,374,0.000195,0.017229
SWEEP_DATA,375,-3.232661,-0.005812
SWEEP_DATA,376,-5.230751,-0.020002
SWEEP_DATA,377,-5.230872,-0.024953
SWEEP_DATA,378,-3.232979,-0.024832
SWEEP_DATA,379,-0.000198,-0.013408
SWEEP_DATA,380,3.232657,0.007052
SWEEP_DATA,381,5.230749,0.019537
SWEEP_DATA,382,5.230873,0.030386
SWEEP_DATA,383,3.232981,0.027346
SWEEP_DATA,384,0.000200,0.013433
SWEEP_DATA,385,-3.232657,0.001506
SWEEP_DATA,386,-5.230749,-0.017786
SWEEP_DATA,387,-5.230873,-0.027815
SWEEP_DATA,388,-3.232983,-0.026818
SWEEP_DATA,389,-0.000204,-0.011494
SWEEP_DATA,390,3.232653,-0.001084
SWEEP_DATA,391,5.230748,0.014505
SWEEP_DATA,392,5.230874,0.024393
SWEEP_DATA,393,3.232985,0.026029
SWEEP_DATA,394,0.000205,0.014133
SWEEP_DATA,395,-3.232653,0.001622
SWEEP_DATA,396,-5.230748,-0.016052
SWEEP_DATA,397,-5.230875,-0.024639
SWEEP_DATA,398,-3.232987,-0.021542
SWEEP_DATA,399,-0.000209,-0.014370
SWEEP_DATA,400,3.232649,0.000933
SWEEP_DATA,401,5.230746,0.017869
SWEEP_DATA,402,5.230876,0.026484
SWEEP_DATA,403,3.232990,0.020287
SWEEP_DATA,404,0.000211,0.003611
SWEEP_DATA,405,-3.232648,-0.014677
SWEEP_DATA,406,-5.230746,-0.039447
SWEEP_DATA,407,-5.230876,-0.045676
SWEEP_DATA,408,-3.232991,-0.052436
SWEEP_DATA,409,-0.000214,-0.044143
SWEEP_DATA,410,3.232645,-0.031749
SWEEP_DATA,411,5.230744,-0.020121
SWEEP_DATA,412,5.230877,-0.015662
SWEEP_DATA,413,3.232994,-0.019132
SWEEP_DATA,414,0.000216,-0.028623
SWEEP_DATA,415,-3.232644,-0.046942
SWEEP_DATA,416,-5.230744,-0.067799
SWEEP_DATA,417,-5.230878,-0.070823
SWEEP_DATA,418,-3.232995,-0.072024
SWEEP_DATA,419,-0.000219,-0.062724
SWEEP_DATA,420,3.232641,-0.041023
SWEEP_DATA,421,5.230743,-0.027328
SWEEP_DATA,422,5.230879,-0.016438
SWEEP_DATA,423,3.232998,-0.014712
SWEEP_DATA,424,0.000221,-0.022167
SWEEP_DATA,425,-3.232640,-0.036913
SWEEP_DATA,426,-5.230743,-0.048118
SWEEP_DATA,427,-5.230880,-0.053622
SWEEP_DATA,428,-3.233000,-0.043304
SWEEP_DATA,429,-0.000225,-0.032715
SWEEP_DATA,430,3.232636,-0.013553
SWEEP_DATA,431,5.230741,0.007692
SWEEP_DATA,432,5.230881,0.014430
SWEEP_DATA,433,3.233002,0.017865
SWEEP_DATA,434,0.000226,0.009927
SWEEP_DATA,435,-3.232635,-0.001563
SWEEP_DATA,436,-5.230741,-0.015765
SWEEP_DATA,437,-5.230882,-0.020839
SWEEP_DATA,438,-3.233004,-0.015252
SWEEP_DATA,439,-0.000230,-0.002070
SWEEP_DATA,440,3.232632,0.012861
SWEEP_DATA,441,5.230740,0.024761
SWEEP_DATA,442,5.230883,0.036615
SWEEP_DATA,443,3.233006,0.036325
SWEEP_DATA,444,0.000232,0.021791
SWEEP_DATA,445,-3.232631,0.008738
SWEEP_DATA,446,-5.230740,-0.007811
SWEEP_DATA,447,-5.230883,-0.016128
SWEEP_DATA,448,-3.233008,-0.010926
SWEEP_DATA,449,-0.000235,-0.004765
SWEEP_DATA,450,3.232628,0.019643
SWEEP_DATA,451,5.230738,0.036759
SWEEP_DATA,452,5.230884,0.040247
SWEEP_DATA,453,3.233011,0.043174
SWEEP_DATA,454,0.000237,0.032523
SWEEP_DATA,455,-3.232627,0.017918
SWEEP_DATA,456,-5.230738,0.001103
SWEEP_DATA,457,-5.230885,-0.009296
SWEEP_DATA,458,-3.233012,-0.007730
SWEEP_DATA,459,-0.000240,-0.000174
SWEEP_DATA,460,3.232624,0.013790
SWEEP_DATA,461,5.230736,0.031160
SWEEP_DATA,462,5.230886,0.035888
SWEEP_DATA,463,3.233015,0.036828
SWEEP_DATA,464,0.000242,0.022639
SWEEP_DATA,465,-3.232623,0.002377
SWEEP_DATA,466,-5.230736,-0.015100
SWEEP_DATA,467,-5.230886,-0.023678
SWEEP_DATA,468,-3.233016,-0.023131
SWEEP_DATA,469,-0.000246,-0.011460
SWEEP_DATA,470,3.232619,0.002086
SWEEP_DATA,471,5.230735,0.016573
SWEEP_DATA,472,5.230887,0.019172
SWEEP_DATA,473,3.233019,0.017515
SWEEP_DATA,474,0.000247,0.010093
SWEEP_DATA,475,-3.232619,-0.007764
SWEEP_DATA,476,-5.230735,-0.027415
SWEEP_DATA,477,-5.230888,-0.037410
SWEEP_DATA,478,-3.233021,-0.041556
SWEEP_DATA,479,-0.000251,-0.026374
SWEEP_DATA,480,3.232615,-0.009214
SWEEP_DATA,481,5.230733,0.010061
SWEEP_DATA,482,5.230889,0.011133
SWEEP_DATA,483,3.233023,0.017144
SWEEP_DATA,484,0.000253,0.004404
SWEEP_DATA,485,-3.232615,-0.008405
SWEEP_DATA,486,-5.230733,-0.018345
SWEEP_DATA,487,-5.230889,-0.026504
SWEEP_DATA,488,-3.233025,-0.028890
SWEEP_DATA,489,-0.000256,-0.008559
SWEEP_DATA,490,3.232611,0.008604
SWEEP_DATA,491,5.230731,0.028748
SWEEP_DATA,492,5.230891,0.036252
SWEEP_DATA,493,3.233028,0.036485
SWEEP_DATA,494,0.000258,0.032160
SWEEP_DATA,495,-3.232610,0.011424
SWEEP_DATA,496,-5.230731,-0.006207
SWEEP_DATA,497,-5.230891,-0.008181
SWEEP_DATA,498,-3.233029,-0.006075
SWEEP_DATA,499,-0.000261,0.004749
SWEEP_DATA,500,3.232606,0.017307
SWEEP_DATA,501,5.230730,0.029854
SWEEP_DATA,502,5.230892,0.040720
SWEEP_DATA,503,3.233032,0.032423
SWEEP_DATA,504,0.000263,0.024030
SWEEP_DATA,505,-3.232606,0.007245
SWEEP_DATA,506,-5.230730,-0.015998
SWEEP_DATA,507,-5.230893,-0.024529
SWEEP_DATA,508,-3.233034,-0.026433
SWEEP_DATA,509,-0.000267,-0.020566
SWEEP_DATA,510,3.232602,-0.002357
SWEEP_DATA,511,5.230728,0.011823
SWEEP_DATA,512,5.230894,0.014891
SWEEP_DATA,513,3.233036,0.016873
SWEEP_DATA,514,0.000268,0.006638
SWEEP_DATA,515,-3.232602,-0.008524
SWEEP_DATA,516,-5.230728,-0.021020
SWEEP_DATA,517,-5.230894,-0.026032
SWEEP_DATA,518,-3.233038,-0.024223
SWEEP_DATA,519,-0.000272,-0.011304
SWEEP_DATA,520,3.232598,0.001672
SWEEP_DATA,521,5.230727,0.023578
SWEEP_DATA,522,5.230896,0.036717
SWEEP_DATA,523,3.233040,0.040706
SWEEP_DATA,524,0.000274,0.026783
SWEEP_DATA,525,-3.232598,0.012428
SWEEP_DATA,526,-5.230726,-0.005150
SWEEP_DATA,527,-5.230896,-0.011027
SWEEP_DATA,528,-3.233042,-0.012394
SWEEP_DATA,529,-0.000277,-0.004785
SWEEP_DATA,530,3.232594,0.012048
SWEEP_DATA,531,5.230725,0.017997
SWEEP_DATA,532,5.230897,0.023776
SWEEP_DATA,533,3.233045,0.021150
SWEEP_DATA,534,0.000279,0.009014
SWEEP_DATA,535,-3.232593,-0.010936
SWEEP_DATA,536,-5.230725,-0.030483
SWEEP_DATA,537,-5.230897,-0.036047
SWEEP_DATA,538,-3.233046,-0.038058
SWEEP_DATA,539,-0.000282,-0.028928
SWEEP_DATA,540,3.232590,-0.007314
SWEEP_DATA,541,5.230723,0.009384
SWEEP_DATA,542,5.230899,0.023754
SWEEP_DATA,543,3.233049,0.025077
SWEEP_DATA,544,0.000284,0.015841
SWEEP_DATA,545,-3.232589,0.003101
SWEEP_DATA,546,-5.230723,-0.014967
SWEEP_DATA,547,-5.230899,-0.020046
SWEEP_DATA,548,-3.233051,-0.021562
SWEEP_DATA,549,-0.000288,-0.008767
SWEEP_DATA,550,3.232585,0.004698
SWEEP_DATA,551,5.230722,0.025020
SWEEP_DATA,552,5.230900,0.031519
SWEEP_DATA,553,3.233053,0.026890
SWEEP_DATA,554,0.000289,0.017049
SWEEP_DATA,555,-3.232585,-0.003864
SWEEP_DATA,556,-5.230722,-0.020704
SWEEP_DATA,557,-5.230901,-0.029556
SWEEP_DATA,558,-3.233055,-0.029681
SWEEP_DATA,559,-0.000293,-0.026388
SWEEP_DATA,560,3.232581,-0.016500
SWEEP_DATA,561,5.230720,-0.004963
SWEEP_DATA,562,5.230902,0.010112
SWEEP_DATA,563,3.233057,0.000562
SWEEP_DATA,564,0.000295,-0.014412
SWEEP_DATA,565,-3.232580,-0.031111
SWEEP_DATA,566,-5.230720,-0.048577
SWEEP_DATA,567,-5.230903,-0.058697
SWEEP_DATA,568,-3.233059,-0.055750
SWEEP_DATA,569,-0.000298,-0.045909
SWEEP_DATA,570,3.232577,-0.024822
SWEEP_DATA,571,5.230719,-0.009361
SWEEP_DATA,572,5.230904,0.002345
SWEEP_DATA,573,3.233062,-0.000097
SWEEP_DATA,574,0.000300,-0.004853
SWEEP_DATA,575,-3.232576,-0.018300
SWEEP_DATA,576,-5.230719,-0.028778
SWEEP_DATA,577,-5.230904,-0.034590
SWEEP_DATA,578,-3.233063,-0.028229
SWEEP_DATA,579,-0.000303,-0.012938
SWEEP_DATA,580,3.232573,0.000715
SWEEP_DATA,581,5.230717,0.023990
SWEEP_DATA,582,5.230905,0.031683
SWEEP_DATA,583,3.233066,0.033098
SWEEP_DATA,584,0.000305,0.026495
SWEEP_DATA,585,-3.232572,0.006445
SWEEP_DATA,586,-5.230717,-0.008548
SWEEP_DATA,587,-5.230906,-0.015983
SWEEP_DATA,588,-3.233067,-0.014402
SWEEP_DATA,589,-0.000309,-0.003594
SWEEP_DATA,590,3.232568,0.007848
SWEEP_DATA,591,5.230715,0.021770
SWEEP_DATA,592,5.230906,0.031782
SWEEP_DATA,593,3.233070,0.028018
SWEEP_DATA,594,0.000310,0.018117
SWEEP_DATA,595,-3.232568,-0.002190
SWEEP_DATA,596,-5.230715,-0.020238
SWEEP_DATA,597,-5.230907,-0.031271
SWEEP_DATA,598,-3.233072,-0.027818
SWEEP_DATA,599,-0.000314,-0.015499
SWEEP_DATA,600,3.232564,0.002238
SWEEP_DATA,601,5.230714,0.013704
SWEEP_DATA,602,5.230908,0.027367
SWEEP_DATA,603,3.233074,0.024002
SWEEP_DATA,604,0.000316,0.014515
SWEEP_DATA,605,-3.232563,-0.001522
SWEEP_DATA,606,-5.230714,-0.013995
SWEEP_DATA,607,-5.230909,-0.021132
